latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-20.2316,-40.23613,310.1,0.53,0.42,2021-01-01,0406,1,nominal,2.0NRT,296,1.5,N
-20.23865,-40.24232,347.2,0.53,0.42,2021-01-01,0406,1,nominal,2.0NRT,299.3,10.4,N
-20.24251,-40.24289,317.3,0.53,0.42,2021-01-01,0406,1,nominal,2.0NRT,296.2,4.4,N
-20.24637,-40.24346,331.9,0.53,0.42,2021-01-01,0406,1,nominal,2.0NRT,296.1,4.4,N
-20.2516,-40.23384,319.2,0.53,0.42,2021-01-01,0406,1,nominal,2.0NRT,296.4,3,N
-19.46969,-46.32902,315.4,0.4,0.37,2021-01-01,0406,1,nominal,2.0NRT,289.2,1.1,N
-19.47307,-46.32969,301.3,0.4,0.37,2021-01-01,0406,1,nominal,2.0NRT,289.1,1.1,N
-19.47563,-46.31448,303,0.4,0.37,2021-01-01,0406,1,nominal,2.0NRT,289,0.5,N
-20.50341,-42.36011,314.5,0.43,0.38,2021-01-01,0406,1,nominal,2.0NRT,289.5,1.4,N
-20.1492,-44.87606,327,0.38,0.36,2021-01-01,0406,1,nominal,2.0NRT,287.7,1.9,N
-20.77902,-41.11955,310.4,0.48,0.4,2021-01-01,0406,1,nominal,2.0NRT,293.7,1.7,N
-20.54363,-43.7492,328.7,0.39,0.36,2021-01-01,0406,1,nominal,2.0NRT,290.9,3.2,N
-20.54137,-43.76421,301.8,0.39,0.36,2021-01-01,0406,1,nominal,2.0NRT,287,1,N
-20.5425,-43.75671,305.9,0.39,0.36,2021-01-01,0406,1,nominal,2.0NRT,291,1.5,N
-20.54472,-43.76478,297.8,0.39,0.36,2021-01-01,0406,1,nominal,2.0NRT,286.3,0.5,N
-20.54641,-43.75352,305.1,0.39,0.36,2021-01-01,0406,1,nominal,2.0NRT,289.7,1.6,N
-20.31108,-45.58525,302.8,0.39,0.36,2021-01-01,0406,1,nominal,2.0NRT,280.7,1.4,N
-20.37576,-45.60444,299.4,0.39,0.36,2021-01-01,0406,1,nominal,2.0NRT,284.6,0.6,N
-20.8996,-43.82038,299.7,0.39,0.36,2021-01-01,0406,1,nominal,2.0NRT,289.7,0.7,N
-21.20161,-43.8154,313.7,0.39,0.36,2021-01-01,0406,1,nominal,2.0NRT,289.9,0.9,N
-21.18002,-43.98177,301,0.39,0.36,2021-01-01,0406,1,nominal,2.0NRT,289.2,0.8,N
-21.2027,-43.83109,305.5,0.39,0.36,2021-01-01,0406,1,nominal,2.0NRT,289,0.9,N
-21.627,-43.46869,306.3,0.4,0.37,2021-01-01,0406,1,nominal,2.0NRT,289.8,1.2,N
-22.28151,-41.72982,328.7,0.47,0.4,2021-01-01,0406,1,nominal,2.0NRT,289.7,3.5,N
-22.28275,-41.72062,329.6,0.47,0.4,2021-01-01,0406,1,nominal,2.0NRT,291.3,3.3,N
-22.28213,-41.72522,311.7,0.47,0.4,2021-01-01,0406,1,nominal,2.0NRT,290,3.5,N
-22.30595,-41.87712,307.3,0.46,0.39,2021-01-01,0406,1,nominal,2.0NRT,289.6,1.4,N
-22.30664,-41.87498,304.9,0.46,0.39,2021-01-01,0406,1,nominal,2.0NRT,289.1,1.6,N
-22.50389,-44.10828,301.8,0.39,0.36,2021-01-01,0406,1,nominal,2.0NRT,290.2,0.8,N
-22.50446,-44.10445,312.1,0.39,0.37,2021-01-01,0406,1,nominal,2.0NRT,290.7,0.8,N
-22.51118,-44.10562,311,0.39,0.37,2021-01-01,0406,1,nominal,2.0NRT,291,1.7,N
-22.51281,-44.11768,318.1,0.39,0.36,2021-01-01,0406,1,nominal,2.0NRT,292.1,1.7,N
-22.51673,-44.11445,322.2,0.39,0.36,2021-01-01,0406,1,nominal,2.0NRT,291.6,1.7,N
-22.51616,-44.11827,309,0.39,0.36,2021-01-01,0406,1,nominal,2.0NRT,291,1.7,N
-22.71373,-43.2538,314.7,0.41,0.37,2021-01-01,0406,1,nominal,2.0NRT,292.9,1.7,N
-23.79351,-46.78872,295.9,0.39,0.36,2021-01-01,0406,1,nominal,2.0NRT,279.4,0.3,N
-24.65096,-42.51289,309.5,0.46,0.39,2021-01-01,0406,1,nominal,2.0NRT,288.1,2.3,N
-24.68895,-42.50507,308.6,0.46,0.39,2021-01-01,0406,1,nominal,2.0NRT,286.7,2,N
16.04483,121.71619,329.5,0.41,0.37,2021-01-01,0500,1,nominal,2.0NRT,288.7,3.1,D
16.97778,120.61542,341.4,0.44,0.38,2021-01-01,0500,1,nominal,2.0NRT,297.5,15.2,D
16.98135,120.61526,335,0.44,0.38,2021-01-01,0500,1,nominal,2.0NRT,291.3,15.2,D
19.78134,109.88559,336.8,0.58,0.7,2021-01-01,0500,1,nominal,2.0NRT,293.5,5.3,D
22.53675,120.35446,334.2,0.4,0.37,2021-01-01,0500,1,nominal,2.0NRT,297.9,2,D
22.97409,120.30039,333.4,0.4,0.37,2021-01-01,0500,1,nominal,2.0NRT,296.2,2.8,D
20.81397,108.90005,337.3,0.64,0.72,2021-01-01,0500,1,nominal,2.0NRT,285.7,5.3,D
21.83689,112.48605,332.2,0.36,0.57,2021-01-01,0500,1,nominal,2.0NRT,292.4,3.1,D
21.83747,112.48593,327.1,0.36,0.57,2021-01-01,0500,1,nominal,2.0NRT,291.4,2.6,D
22.84717,116.08131,355.7,0.41,0.45,2021-01-01,0500,1,nominal,2.0NRT,295.3,8.4,D
22.29539,113.15644,327.1,0.32,0.55,2021-01-01,0500,1,nominal,2.0NRT,287,3.4,D
22.29476,113.15341,346.9,0.32,0.55,2021-01-01,0500,1,nominal,2.0NRT,290.8,3.4,D
23.62952,120.20491,326.8,0.4,0.37,2021-01-01,0500,1,nominal,2.0NRT,293.7,1.3,D
23.6314,120.20402,327.4,0.4,0.37,2021-01-01,0500,1,nominal,2.0NRT,293.6,1.8,D
22.97793,116.23839,341.8,0.4,0.44,2021-01-01,0500,1,nominal,2.0NRT,295.6,2.9,D
22.34173,112.64198,332.8,0.34,0.56,2021-01-01,0500,1,nominal,2.0NRT,290.9,1.8,D
21.72791,109.79163,328.7,0.54,0.68,2021-01-01,0500,1,nominal,2.0NRT,287.8,2.1,D
23.19732,116.58209,325.3,0.57,0.43,2021-01-01,0500,1,nominal,2.0NRT,291.1,3.9,D
21.8507,109.90498,338.5,0.53,0.67,2021-01-01,0500,1,nominal,2.0NRT,287.9,4.8,D
21.36088,107.52485,344.8,0.76,0.77,2021-01-01,0500,1,nominal,2.0NRT,288.6,23.9,D
21.36247,107.53133,356.4,0.76,0.77,2021-01-01,0500,1,low,2.0NRT,287.6,30.3,D
21.36147,107.53265,346.9,0.76,0.77,2021-01-01,0500,1,nominal,2.0NRT,286.1,20,D
21.35981,107.52607,352.2,0.76,0.77,2021-01-01,0500,1,nominal,2.0NRT,291.5,20,D
23.10102,114.99742,338.1,0.47,0.48,2021-01-01,0500,1,nominal,2.0NRT,290.2,12.1,D
21.44671,107.49101,328.1,0.76,0.77,2021-01-01,0500,1,nominal,2.0NRT,283.8,4.1,D
23.00979,114.41943,342,0.52,0.5,2021-01-01,0500,1,nominal,2.0NRT,292.6,18.6,D
23.00697,114.42226,338.5,0.52,0.5,2021-01-01,0500,1,nominal,2.0NRT,290.5,12.8,D
24.14719,120.5302,332.1,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,294.5,7.6,D
21.44482,107.49053,327.4,0.76,0.77,2021-01-01,0500,1,nominal,2.0NRT,283.6,5.5,D
24.15051,120.52957,332.5,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,295.7,7.6,D
23.3919,116.13641,337.6,0.4,0.44,2021-01-01,0500,1,nominal,2.0NRT,291,2.7,D
24.16643,120.47942,339.2,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,292.4,3.7,D
23.06095,114.24724,338.8,0.53,0.5,2021-01-01,0500,1,nominal,2.0NRT,290.8,5.4,D
21.64473,107.79552,332.9,0.72,0.76,2021-01-01,0500,1,nominal,2.0NRT,285.5,4,D
21.64474,107.79194,335.3,0.72,0.76,2021-01-01,0500,1,nominal,2.0NRT,286.5,5.1,D
23.19256,114.58819,329.2,0.5,0.49,2021-01-01,0500,1,nominal,2.0NRT,286.8,5.7,D
23.60125,116.64299,336,0.56,0.43,2021-01-01,0500,1,nominal,2.0NRT,290.2,5,D
24.41493,120.60875,329.2,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,291.4,2,D
23.66857,116.24463,337.7,0.39,0.44,2021-01-01,0500,1,nominal,2.0NRT,290.7,3.6,D
22.42859,108.86932,326.8,0.59,0.7,2021-01-01,0500,1,nominal,2.0NRT,284.5,4,D
22.39624,108.6779,328.8,0.61,0.71,2021-01-01,0500,1,nominal,2.0NRT,286.4,3.6,D
22.42272,108.8651,332.3,0.59,0.7,2021-01-01,0500,1,nominal,2.0NRT,285.7,4.7,D
22.65037,109.31671,329.1,0.55,0.68,2021-01-01,0500,1,nominal,2.0NRT,282.6,3.1,D
22.54351,108.69157,355.5,0.6,0.71,2021-01-01,0500,1,nominal,2.0NRT,284.4,13.5,D
22.54214,108.68599,354.4,0.61,0.71,2021-01-01,0500,1,nominal,2.0NRT,286.5,13.5,D
22.60321,108.85424,347.1,0.59,0.7,2021-01-01,0500,1,nominal,2.0NRT,284.4,10.2,D
22.67323,109.09,354,0.57,0.69,2021-01-01,0500,1,nominal,2.0NRT,284.2,12.5,D
22.61183,108.77201,335.3,0.6,0.7,2021-01-01,0500,1,nominal,2.0NRT,283.3,8.8,D
22.61045,108.76643,355.1,0.6,0.7,2021-01-01,0500,1,nominal,2.0NRT,286.8,8.8,D
23.08305,110.44838,333,0.46,0.63,2021-01-01,0500,1,nominal,2.0NRT,281.7,3.3,D
24.2555,115.43995,339.9,0.42,0.46,2021-01-01,0500,1,nominal,2.0NRT,291.6,4.3,D
23.14752,110.06861,333.2,0.48,0.65,2021-01-01,0500,1,nominal,2.0NRT,283.6,2.8,D
23.92355,113.47231,332.8,0.57,0.52,2021-01-01,0500,1,nominal,2.0NRT,285.9,4.3,D
23.46857,111.05001,352.5,0.41,0.61,2021-01-01,0500,1,nominal,2.0NRT,288.9,24.5,D
23.46943,111.05383,356.3,0.41,0.61,2021-01-01,0500,1,low,2.0NRT,287.7,21.8,D
23.47491,111.05257,349.9,0.41,0.61,2021-01-01,0500,1,nominal,2.0NRT,282.3,21.8,D
23.47406,111.04882,349.3,0.41,0.61,2021-01-01,0500,1,nominal,2.0NRT,293.3,24.5,D
24.10575,113.77,330.4,0.54,0.51,2021-01-01,0500,1,nominal,2.0NRT,287.5,10.1,D
24.11034,113.76899,354.9,0.54,0.51,2021-01-01,0500,1,nominal,2.0NRT,289.4,10.1,D
23.2248,109.78265,334.5,0.5,0.66,2021-01-01,0500,1,nominal,2.0NRT,286.5,8.5,D
23.2318,109.78576,332.8,0.5,0.66,2021-01-01,0500,1,nominal,2.0NRT,286.2,7.4,D
23.87584,112.07077,355.5,0.35,0.57,2021-01-01,0500,1,nominal,2.0NRT,290.1,9.6,D
24.70394,115.97813,341.5,0.39,0.44,2021-01-01,0500,1,nominal,2.0NRT,291.7,4.1,D
25.38503,118.73609,328.5,0.42,0.38,2021-01-01,0500,1,nominal,2.0NRT,288.9,10.8,D
23.23634,108.12035,337.1,0.63,0.72,2021-01-01,0500,1,nominal,2.0NRT,287.4,5.9,D
23.24283,108.11877,356.5,0.63,0.72,2021-01-01,0500,1,low,2.0NRT,288,13.5,D
23.53148,109.26485,353.3,0.53,0.67,2021-01-01,0500,1,nominal,2.0NRT,287.6,10.6,D
23.53029,109.2598,326.9,0.53,0.67,2021-01-01,0500,1,nominal,2.0NRT,286.3,8.4,D
23.23578,108.12036,328.5,0.63,0.72,2021-01-01,0500,1,nominal,2.0NRT,285.8,3.4,D
23.24228,108.1188,356.2,0.63,0.72,2021-01-01,0500,1,low,2.0NRT,288.8,14.1,D
23.4237,108.71323,329.8,0.58,0.69,2021-01-01,0500,1,nominal,2.0NRT,286.7,3.3,D
23.57389,109.14452,326.4,0.54,0.68,2021-01-01,0500,1,nominal,2.0NRT,288.7,3.6,D
25.16391,114.42765,339.2,0.47,0.48,2021-01-01,0500,1,nominal,2.0NRT,287.9,9.9,D
25.163,114.42313,331.9,0.47,0.48,2021-01-01,0500,1,nominal,2.0NRT,287.9,9.9,D
24.32422,110.41142,325.4,0.43,0.62,2021-01-01,0500,1,nominal,2.0NRT,282.8,2.1,D
25.41534,115.07871,338.2,0.42,0.46,2021-01-01,0500,1,nominal,2.0NRT,283,5.9,D
24.0696,108.74747,333.2,0.55,0.68,2021-01-01,0500,1,nominal,2.0NRT,284.8,3.5,D
24.47182,109.64702,346.5,0.48,0.65,2021-01-01,0500,1,nominal,2.0NRT,291.3,6,D
24.55388,109.97207,327,0.45,0.63,2021-01-01,0500,1,nominal,2.0NRT,287.7,2.1,D
24.2515,108.61555,325.4,0.56,0.69,2021-01-01,0500,1,nominal,2.0NRT,286,3,D
24.4705,109.64536,337.5,0.48,0.64,2021-01-01,0500,1,nominal,2.0NRT,290.9,8,D
24.97482,111.36626,347.6,0.36,0.58,2021-01-01,0500,1,nominal,2.0NRT,285.8,3.8,D
24.51425,109.03728,326.3,0.52,0.67,2021-01-01,0500,1,nominal,2.0NRT,284.4,4.7,D
25.5569,113.59763,325.5,0.52,0.5,2021-01-01,0500,1,nominal,2.0NRT,286.3,2.8,D
25.09,110.9016,337.9,0.39,0.59,2021-01-01,0500,1,nominal,2.0NRT,286.9,2.3,D
25.20318,111.23637,334.8,0.37,0.58,2021-01-01,0500,1,nominal,2.0NRT,288.7,2.9,D
24.55632,108.44674,334.2,0.56,0.69,2021-01-01,0500,1,nominal,2.0NRT,284,9.1,D
25.42969,111.98681,332.1,0.33,0.55,2021-01-01,0500,1,nominal,2.0NRT,285.4,1.9,D
26.92354,119.77341,346.1,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,290.5,6.7,D
26.92686,119.7728,338.9,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,293.6,21.2,D
26.27175,115.9521,326.8,0.55,0.43,2021-01-01,0500,1,nominal,2.0NRT,287.4,2.9,D
26.2756,115.95123,328.9,0.55,0.43,2021-01-01,0500,1,nominal,2.0NRT,287.3,3.4,D
26.27347,115.95575,333.6,0.55,0.43,2021-01-01,0500,1,nominal,2.0NRT,287.7,11.1,D
26.50971,117.13541,326.7,0.48,0.4,2021-01-01,0500,1,nominal,2.0NRT,288.7,3.2,D
26.52021,116.06911,332.7,0.54,0.42,2021-01-01,0500,1,nominal,2.0NRT,285.6,3.7,D
26.52198,116.06686,327.9,0.54,0.42,2021-01-01,0500,1,nominal,2.0NRT,286.4,4.8,D
27.12066,118.67079,327.4,0.41,0.37,2021-01-01,0500,1,nominal,2.0NRT,286.3,2.6,D
27.2738,119.15567,326.1,0.4,0.37,2021-01-01,0500,1,nominal,2.0NRT,284.2,2.5,D
27.54046,120.38728,325.5,0.38,0.36,2021-01-01,0500,1,nominal,2.0NRT,284.6,2.3,D
26.21521,112.90862,335.7,0.55,0.51,2021-01-01,0500,1,nominal,2.0NRT,285.2,5.7,D
26.21396,112.91215,336.9,0.55,0.51,2021-01-01,0500,1,nominal,2.0NRT,285.8,4,D
26.2874,112.89237,337.6,0.55,0.51,2021-01-01,0500,1,nominal,2.0NRT,284,10.7,D
26.28626,112.88696,333,0.55,0.51,2021-01-01,0500,1,nominal,2.0NRT,284.6,9.4,D
26.36015,112.87719,337.3,0.55,0.51,2021-01-01,0500,1,nominal,2.0NRT,284.9,3.7,D
27.28651,117.35281,342.1,0.46,0.39,2021-01-01,0500,1,nominal,2.0NRT,288.9,4.7,D
26.37891,112.72655,328.8,0.56,0.52,2021-01-01,0500,1,nominal,2.0NRT,284.4,3.5,D
26.54266,113.19847,329.2,0.52,0.5,2021-01-01,0500,1,nominal,2.0NRT,284.1,3.8,D
26.34597,112.16287,337.9,0.61,0.53,2021-01-01,0500,1,nominal,2.0NRT,284.7,6.8,D
26.35078,112.16166,338.4,0.61,0.53,2021-01-01,0500,1,nominal,2.0NRT,282.7,6.8,D
27.90888,120.26105,328,0.38,0.36,2021-01-01,0500,1,nominal,2.0NRT,285.8,7.6,D
27.90827,120.25716,346,0.38,0.36,2021-01-01,0500,1,nominal,2.0NRT,290.6,7.6,D
26.28071,111.39015,329.5,0.34,0.56,2021-01-01,0500,1,nominal,2.0NRT,282.6,4,D
26.4982,112.19499,326.6,0.6,0.53,2021-01-01,0500,1,nominal,2.0NRT,283,2.8,D
28.07722,120.87841,334.5,0.38,0.36,2021-01-01,0500,1,nominal,2.0NRT,288.1,3.3,D
26.68275,112.98049,337,0.53,0.5,2021-01-01,0500,1,nominal,2.0NRT,284.8,4.6,D
26.41738,111.67625,327.1,0.32,0.55,2021-01-01,0500,1,nominal,2.0NRT,283.4,1.5,D
27.17993,114.98267,330.8,0.4,0.44,2021-01-01,0500,1,nominal,2.0NRT,286.3,2.1,D
26.64421,112.15797,326.4,0.6,0.53,2021-01-01,0500,1,nominal,2.0NRT,282.8,3.6,D
26.65161,111.71735,330.1,0.32,0.54,2021-01-01,0500,1,nominal,2.0NRT,285.4,3.3,D
26.651,111.66793,354.7,0.32,0.55,2021-01-01,0500,1,nominal,2.0NRT,287,4.9,D
28.1067,118.99818,333.2,0.4,0.37,2021-01-01,0500,1,nominal,2.0NRT,284,5.5,D
28.43008,120.91975,341.8,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,285.4,8,D
26.96009,111.69019,326.2,0.63,0.54,2021-01-01,0500,1,nominal,2.0NRT,284,3.7,D
28.28765,117.97204,328.5,0.42,0.38,2021-01-01,0500,1,nominal,2.0NRT,287.7,24.6,D
27.05566,111.71823,339.4,0.63,0.54,2021-01-01,0500,1,nominal,2.0NRT,284.3,8.5,D
26.94477,110.70496,351.4,0.36,0.58,2021-01-01,0500,1,nominal,2.0NRT,285.3,4.2,D
28.27465,116.88273,331.2,0.46,0.39,2021-01-01,0500,1,nominal,2.0NRT,287.2,6,D
28.93135,120.14505,334.9,0.38,0.36,2021-01-01,0500,1,nominal,2.0NRT,284.6,3.8,D
27.2484,111.06609,327.6,0.34,0.56,2021-01-01,0500,1,nominal,2.0NRT,282.5,1.8,D
27.31544,111.31363,327.5,0.33,0.55,2021-01-01,0500,1,nominal,2.0NRT,282.9,1.4,D
29.02897,120.22623,328.6,0.38,0.36,2021-01-01,0500,1,nominal,2.0NRT,283.5,2.3,D
29.01068,119.47407,329.3,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,283.5,2.1,D
29.14221,119.35789,328.3,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,283.1,1.9,D
29.37101,120.83094,333.5,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,285.2,5.4,D
28.71634,116.48476,331.9,0.48,0.4,2021-01-01,0500,1,nominal,2.0NRT,284,2.5,D
29.60508,121.89736,328.5,0.4,0.37,2021-01-01,0500,1,nominal,2.0NRT,282,1.8,D
29.60845,121.89676,331.7,0.4,0.37,2021-01-01,0500,1,nominal,2.0NRT,283.9,3.2,D
28.82318,116.11595,326.1,0.49,0.41,2021-01-01,0500,1,nominal,2.0NRT,284.3,3.5,D
28.82476,116.11203,345.1,0.49,0.4,2021-01-01,0500,1,nominal,2.0NRT,287.7,6.1,D
29.89252,121.97546,325.5,0.41,0.37,2021-01-01,0500,1,nominal,2.0NRT,283.7,2.6,D
28.5079,108.65648,328.7,0.44,0.63,2021-01-01,0500,1,nominal,2.0NRT,279.5,2.8,D
30.44739,117.23995,325.6,0.43,0.38,2021-01-01,0500,1,nominal,2.0NRT,282.9,3.4,D
30.44925,117.23652,332.6,0.43,0.38,2021-01-01,0500,1,nominal,2.0NRT,286.2,4.6,D
30.74458,117.39142,326.3,0.42,0.38,2021-01-01,0500,1,nominal,2.0NRT,285.3,2.3,D
31.1352,118.16932,330.8,0.4,0.37,2021-01-01,0500,1,nominal,2.0NRT,285.3,2.3,D
31.38289,119.29745,327.3,0.38,0.36,2021-01-01,0500,1,nominal,2.0NRT,286.2,2.6,D
31.38617,119.29677,329.6,0.38,0.36,2021-01-01,0500,1,nominal,2.0NRT,286.5,2.9,D
31.49206,119.70047,329.9,0.38,0.36,2021-01-01,0500,1,nominal,2.0NRT,282.4,1.4,D
30.63358,114.4448,331.3,0.56,0.43,2021-01-01,0500,1,nominal,2.0NRT,285.4,4.3,D
31.95369,120.36163,328.9,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,283,5.2,D
30.95478,114.44344,328.2,0.55,0.43,2021-01-01,0500,1,nominal,2.0NRT,280,50,D
31.7054,118.47048,326.3,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,284.9,2.1,D
31.7373,117.7844,328.1,0.4,0.37,2021-01-01,0500,1,nominal,2.0NRT,277.7,24.4,D
31.9444,117.52059,340.8,0.41,0.37,2021-01-01,0500,1,nominal,2.0NRT,279.5,7.5,D
32.2538,112.47707,328.9,0.44,0.46,2021-01-01,0500,1,nominal,2.0NRT,282.9,2.3,D
33.35694,117.24232,341.7,0.4,0.37,2021-01-01,0500,1,nominal,2.0NRT,275.9,6,D
33.58413,117.01672,335.1,0.41,0.37,2021-01-01,0500,1,nominal,2.0NRT,277.6,1.7,D
33.58822,117.02023,356.3,0.41,0.37,2021-01-01,0500,1,low,2.0NRT,281,13.2,D
33.61119,116.57858,331.7,0.42,0.37,2021-01-01,0500,1,nominal,2.0NRT,284.5,4.3,D
34.39736,119.84141,328.7,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,283.3,2.2,D
34.41182,119.84708,341.1,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,281.3,11.9,D
34.41122,119.84286,326.2,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,284.6,6,D
34.41453,119.84217,325.5,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,275.9,6,D
34.00228,112.9634,325.8,0.38,0.43,2021-01-01,0500,1,nominal,2.0NRT,285,2.1,D
33.93738,112.62368,328.7,0.4,0.44,2021-01-01,0500,1,nominal,2.0NRT,287.4,2.8,D
34.02642,112.78529,354.4,0.39,0.44,2021-01-01,0500,1,nominal,2.0NRT,286.5,10.8,D
35.18718,119.3856,328.2,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,283.2,1.9,D
35.06923,117.02311,346.5,0.4,0.37,2021-01-01,0500,1,nominal,2.0NRT,279.9,2.7,D
35.63118,119.73332,328.2,0.39,0.36,2021-01-01,0500,1,nominal,2.0NRT,280,1.4,D
60.85509,1.46628,302.2,0.41,0.37,2021-01-01,0206,1,nominal,2.0NRT,273.8,0.9,N
58.3843,13.82632,300.2,0.39,0.44,2021-01-01,0206,1,nominal,2.0NRT,271.3,0.7,N
59.64763,6.36303,321.8,0.39,0.36,2021-01-01,0206,1,nominal,2.0NRT,263.3,2.7,N
58.27711,6.8874,315.4,0.4,0.37,2021-01-01,0206,1,nominal,2.0NRT,266.5,1.9,N
58.44882,-0.25576,304.5,0.42,0.38,2021-01-01,0206,1,nominal,2.0NRT,279.4,0.7,N
56.54778,3.21833,296.9,0.38,0.36,2021-01-01,0206,1,nominal,2.0NRT,278.5,0.4,N
51.68804,15.9776,342,0.38,0.59,2021-01-01,0206,1,nominal,2.0NRT,268.1,3.8,N
51.10869,16.22067,299.3,0.41,0.6,2021-01-01,0206,1,nominal,2.0NRT,267,1.2,N
53.40157,6.48056,305,0.47,0.39,2021-01-01,0206,1,nominal,2.0NRT,271.9,0.8,N
53.40063,6.48038,304.3,0.47,0.39,2021-01-01,0206,1,nominal,2.0NRT,271.8,1.1,N
52.87763,5.82839,300.7,0.46,0.39,2021-01-01,0206,1,nominal,2.0NRT,270.6,0.8,N
52.49452,4.61483,332.7,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,275.4,2.3,N
52.49572,4.60872,300.4,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,268.9,1.4,N
52.49333,4.62094,304.1,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,272.7,2.3,N
52.49117,4.61307,306,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,272.5,1.2,N
52.48349,4.59555,327,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,277.4,3.6,N
52.48587,4.58336,301.5,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,271.8,1.6,N
52.48468,4.58946,315.4,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,272.5,1.6,N
52.47317,4.6104,296.4,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,274.8,0.9,N
52.12124,5.52566,305.2,0.46,0.39,2021-01-01,0206,1,nominal,2.0NRT,270.3,1.3,N
51.93093,5.60369,296.5,0.47,0.39,2021-01-01,0206,1,nominal,2.0NRT,271.1,0.8,N
51.92958,5.61019,296.8,0.47,0.4,2021-01-01,0206,1,nominal,2.0NRT,271,0.8,N
51.77471,5.26861,310.2,0.46,0.39,2021-01-01,0206,1,nominal,2.0NRT,270.8,1.7,N
51.17609,3.8068,303.4,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,269.6,1.2,N
51.17272,3.80514,310.1,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,271.2,1.2,N
51.17157,3.81108,311,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,270.3,2.1,N
51.1682,3.80943,299,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,268.8,0.8,N
51.16704,3.81537,298.6,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,267.5,0.8,N
51.16262,3.8002,300.3,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,269.7,0.8,N
51.15926,3.79855,301.1,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,268.4,0.8,N
48.27979,14.33522,332,0.43,0.62,2021-01-01,0206,1,nominal,2.0NRT,273.6,3.5,N
48.27814,14.34048,316.7,0.43,0.62,2021-01-01,0206,1,nominal,2.0NRT,272.2,2.9,N
48.27648,14.34576,307.5,0.43,0.62,2021-01-01,0206,1,nominal,2.0NRT,269.9,2.9,N
48.27629,14.32633,307.9,0.43,0.62,2021-01-01,0206,1,nominal,2.0NRT,272.2,3.5,N
48.26336,14.33395,300.7,0.43,0.62,2021-01-01,0206,1,nominal,2.0NRT,269.8,1.1,N
51.04885,2.31576,299.7,0.4,0.37,2021-01-01,0206,1,nominal,2.0NRT,274,0.8,N
51.04531,2.29603,330.4,0.4,0.37,2021-01-01,0206,1,nominal,2.0NRT,280.2,4.4,N
51.0443,2.30161,307.2,0.4,0.37,2021-01-01,0206,1,nominal,2.0NRT,274.7,4.4,N
51.03748,2.28039,330.8,0.4,0.37,2021-01-01,0206,1,nominal,2.0NRT,278.7,2.7,N
51.03647,2.28597,315.4,0.4,0.37,2021-01-01,0206,1,nominal,2.0NRT,275.6,2.7,N
51.03091,2.27741,324.7,0.4,0.37,2021-01-01,0206,1,nominal,2.0NRT,276,2.6,N
51.02864,2.27035,312.5,0.4,0.37,2021-01-01,0206,1,nominal,2.0NRT,274.4,1.5,N
50.69865,2.11224,302.8,0.4,0.37,2021-01-01,0206,1,nominal,2.0NRT,273.4,0.9,N
51.57919,-3.77738,327,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,276.5,2.6,N
51.57079,-3.76734,323.9,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,271.8,2.2,N
51.56885,-3.78071,310,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,271.2,0.7,N
51.56809,-3.77457,318.2,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,274.9,2.2,N
51.56734,-3.76845,319,0.43,0.38,2021-01-01,0206,1,nominal,2.0NRT,273.7,2.2,N
